Qurter,Data,Day_of_sale,Day_of_week,Category,ID,Earnings,Downloads
Q1,February-17,02/13/2017,Monday,subscription,529765201,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,497183122,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,529765255,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,530259430,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,482079334,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,530259496,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,530260396,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,530957158,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,530957212,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,532396600,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,538990801,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,538992265,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,542901520,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,542901538,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,542901553,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,542901595,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,555125623,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,562389577,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,567014986,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,567487075,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,569121055,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,572553877,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,572553892,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,572553913,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,573496048,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,573496180,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,573509662,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,577446193,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,577446331,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,577446478,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,577446841,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,577446865,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,577446883,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,497183176,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,508654753,0.66,2
Q1,February-17,02/14/2017,Tuesday,subscription,485515327,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,485515438,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,496605730,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,497183107,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,503859028,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,504521200,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,505699210,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,505699219,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,507372082,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,507990343,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,483120823,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,508655170,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,509204689,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,509926240,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,511329250,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,517372495,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,520206715,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,521108020,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,525270265,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,508655170,0.99,3
Q1,February-17,02/13/2017,Monday,subscription,493134382,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,495922810,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,504521263,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,508654753,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,508655164,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,524458558,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,529765240,0.66,2
Q1,February-17,02/13/2017,Monday,subscription,530259469,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,503361376,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,465449201,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,507990361,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,493134127,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,496159978,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,496605601,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,508655221,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,509204962,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,509926240,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,511329370,0.33,1
Q1,February-17,02/13/2017,Monday,subscription,514688482,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,526216924,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,526216963,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,530957245,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,532396600,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,485515309,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,534107305,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538990600,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538990606,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538990615,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538990765,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538990801,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538992280,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,538992964,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,540265582,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,542901520,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,542901553,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,552744157,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,553607512,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,553607683,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,557998597,0.33,1
Q1,February-17,02/12/2017,Sunday,subscription,532396600,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,567014905,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,567487609,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,569936317,0.33,1
Q1,February-17,02/14/2017,Tuesday,subscription,533553718,0.33,1
Q1,February-17,02/14/2017,Tuesday,single&other,551878321,0.52,1
Q1,February-17,02/15/2017,Wednesday,onDemand,485515309,2.48,1
Q1,February-17,02/15/2017,Wednesday,onDemand,524458519,2.48,1
Q1,February-17,02/11/2017,Saturday,subscription,538992079,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,495923074,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,508654753,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,508655170,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,530259586,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,532396600,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,495922810,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,538992178,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,538992241,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,569121067,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,574490608,0.33,1
Q1,February-17,02/11/2017,Saturday,subscription,486712372,0.33,1
Q1,February-17,02/13/2017,Monday,onDemand,497764720,2.48,1
Q1,February-17,02/16/2017,Thursday,subscription,482079241,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,531808945,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,486712363,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,532396600,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,534107557,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,535074850,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,535074937,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,538992097,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,538992271,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,538992316,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,538992355,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,486712381,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,542901589,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,554342980,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,557998612,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,567014947,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,573495835,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,489115876,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,529765240,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,508654753,0.99,3
Q1,February-17,02/16/2017,Thursday,subscription,490148212,0.66,2
Q1,February-17,02/16/2017,Thursday,subscription,524458558,0.66,2
Q1,February-17,02/16/2017,Thursday,subscription,532396561,0.66,2
Q1,February-17,02/16/2017,Thursday,subscription,542901517,0.66,2
Q1,February-17,02/16/2017,Thursday,subscription,465268106,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,495922810,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,496159978,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,497764735,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,500116711,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,503859157,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,507990532,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,507990595,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,482079316,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,508654987,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,508655170,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,509204695,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,485515456,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,525270445,0.33,1
Q1,February-17,02/16/2017,Thursday,subscription,526216963,0.33,1
Q1,February-17,02/16/2017,Thursday,single&other,509204695,17.00,1
Q1,February-17,02/15/2017,Wednesday,subscription,511329313,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,490148221,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,525270241,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,525270400,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,533546926,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,533547001,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,538990801,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,495922810,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,538992136,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,538992280,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,495922930,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,540265582,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,540265585,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,542901589,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,567487348,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,567487369,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,568224790,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,572553397,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,572553550,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,572553571,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,496159978,0.99,3
Q1,February-17,02/20/2017,Monday,subscription,508655170,0.99,3
Q1,February-17,02/20/2017,Monday,subscription,542901517,0.99,3
Q1,February-17,02/20/2017,Monday,subscription,542901520,0.66,2
Q1,February-17,02/20/2017,Monday,subscription,530957212,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,480328726,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,496605589,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,497183146,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,497183176,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,497764720,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,503361544,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,503859157,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,487784089,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,509204695,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,509204962,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,509926201,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,511329322,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,525270235,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,525270400,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,525270646,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,525270445,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,526216963,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,530260252,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,532396561,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,533547001,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,538990615,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,542901457,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,542901475,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,485515309,0.66,2
Q1,February-17,02/15/2017,Wednesday,subscription,505698898,0.66,2
Q1,February-17,02/15/2017,Wednesday,subscription,508654753,0.66,2
Q1,February-17,02/15/2017,Wednesday,subscription,538992079,0.66,2
Q1,February-17,02/15/2017,Wednesday,subscription,538992985,0.66,2
Q1,February-17,02/15/2017,Wednesday,subscription,497764735,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,499579768,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,501306994,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,503361544,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,524458558,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,505699012,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,507990427,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,507990490,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,494235973,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,508654987,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,508655170,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,508655221,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,508655260,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,508655314,0.33,1
Q1,February-17,02/15/2017,Wednesday,subscription,509204695,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,529765255,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,529765273,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,530259511,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,530259526,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,530259571,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,530260414,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,485515309,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,530957215,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,532396579,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,532396600,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,535074805,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,535074817,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,538990615,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,538990621,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,538992280,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,538992865,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,490148212,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,495923245,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,542901538,0.33,1
Q1,February-17,02/20/2017,Monday,subscription,542901589,0.33,1
Q1,February-17,02/16/2017,Thursday,onDemand,485515516,2.48,1
Q1,February-17,02/17/2017,Fraiday,subscription,503859115,0.66,2
Q1,February-17,02/17/2017,Fraiday,subscription,508654753,0.66,2
Q1,February-17,02/17/2017,Fraiday,subscription,523611376,0.66,2
Q1,February-17,02/17/2017,Fraiday,subscription,533546935,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,496605676,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,482079355,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,507372025,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,507372229,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,490148212,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,508655170,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,519425152,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,520205956,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,520205962,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,492515002,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,523611394,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,523611445,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,524458558,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,529765240,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,532396600,0.33,1
Q1,February-17,02/17/2017,Fraiday,subscription,485515309,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,508655170,1.32,4
Q1,February-17,02/21/2017,Tuesday,subscription,525270400,1.32,4
Q1,February-17,02/21/2017,Tuesday,subscription,495922810,0.99,3
Q1,February-17,02/21/2017,Tuesday,subscription,496159978,0.66,2
Q1,February-17,02/21/2017,Tuesday,subscription,503859028,0.66,2
Q1,February-17,02/21/2017,Tuesday,subscription,525270187,0.66,2
Q1,February-17,02/21/2017,Tuesday,subscription,525270241,0.66,2
Q1,February-17,02/21/2017,Tuesday,subscription,569121067,0.66,2
Q1,February-17,02/21/2017,Tuesday,subscription,525270229,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,486107746,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,497764720,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,501308170,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,501819490,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,503361376,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,503361544,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,486107764,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,504521263,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,507371950,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,507372115,0.33,1
Q1,February-17,02/21/2017,Tuesday,subscription,507990427,0.33,1
